trade_time,open,high,low,close,vol,amount
2022-10-17 13:06:00,3067.56,3067.56,3067.56,3067.56,0.0,0.0
2022-10-17 13:07:00,3069.79,3069.79,3069.79,3069.79,0.0,0.0
2022-10-17 13:08:00,3070.62,3070.62,3070.62,3070.62,0.0,0.0
2022-10-17 13:09:00,3072.62,3072.62,3072.62,3072.62,0.0,0.0
2022-10-17 13:10:00,3073.45,3073.45,3073.45,3073.45,0.0,0.0
2022-10-17 13:11:00,3072.5,3072.5,3072.5,3072.5,0.0,0.0
2022-10-17 13:12:00,3074.13,3074.13,3074.13,3074.13,0.0,0.0
2022-10-17 13:13:00,3073.91,3073.91,3073.91,3073.91,0.0,0.0
2022-10-17 13:14:00,3072.26,3072.26,3072.26,3072.26,0.0,0.0
2022-10-17 13:15:00,3071.73,3071.73,3071.73,3071.73,0.0,0.0
2022-10-17 13:16:00,3072.73,3072.73,3072.73,3072.73,0.0,0.0
2022-10-17 13:17:00,3073.17,3073.17,3073.17,3073.17,0.0,0.0
2022-10-17 13:18:00,3073.87,3073.87,3073.87,3073.87,0.0,0.0
2022-10-17 13:19:00,3074.77,3074.77,3074.77,3074.77,0.0,0.0
2022-10-17 13:20:00,3074.18,3074.18,3074.18,3074.18,0.0,0.0
2022-10-17 13:21:00,3074.92,3074.92,3074.92,3074.92,0.0,0.0
2022-10-17 13:22:00,3076.53,3076.53,3076.53,3076.53,0.0,0.0
2022-10-17 13:23:00,3078.56,3078.56,3078.56,3078.56,0.0,0.0
2022-10-17 13:24:00,3078.66,3078.66,3078.66,3078.66,0.0,0.0
2022-10-17 13:25:00,3078.48,3078.48,3078.48,3078.48,0.0,0.0
2022-10-17 13:26:00,3077.89,3077.89,3077.89,3077.89,0.0,0.0
2022-10-17 13:27:00,3078.44,3078.44,3078.44,3078.44,0.0,0.0
2022-10-17 13:28:00,3078.17,3078.17,3078.17,3078.17,0.0,0.0
2022-10-17 13:29:00,3078.29,3078.29,3078.29,3078.29,0.0,0.0
2022-10-17 13:30:00,3077.73,3077.73,3077.73,3077.73,0.0,0.0
2022-10-17 13:31:00,3076.63,3076.63,3076.63,3076.63,0.0,0.0
2022-10-17 13:32:00,3076.25,3076.25,3076.25,3076.25,0.0,0.0
2022-10-17 13:33:00,3075.66,3075.66,3075.66,3075.66,0.0,0.0
2022-10-17 13:34:00,3075.8,3075.8,3075.8,3075.8,0.0,0.0
2022-10-17 13:35:00,3076.6,3076.6,3076.6,3076.6,0.0,0.0
2022-10-17 13:36:00,3076.4,3076.4,3076.4,3076.4,0.0,0.0
2022-10-17 13:37:00,3076.32,3076.32,3076.32,3076.32,0.0,0.0
2022-10-17 13:38:00,3075.61,3075.61,3075.61,3075.61,0.0,0.0
2022-10-17 13:39:00,3078.57,3078.57,3078.57,3078.57,0.0,0.0
2022-10-17 13:40:00,3078.21,3078.21,3078.21,3078.21,0.0,0.0
2022-10-17 13:41:00,3077.54,3077.54,3077.54,3077.54,0.0,0.0
2022-10-17 13:42:00,3077.78,3077.78,3077.78,3077.78,0.0,0.0
2022-10-17 13:43:00,3078.9,3078.9,3078.9,3078.9,0.0,0.0
2022-10-17 13:44:00,3079.01,3079.01,3079.01,3079.01,0.0,0.0
2022-10-17 13:45:00,3079.82,3079.82,3079.82,3079.82,0.0,0.0
2022-10-17 13:46:00,3079.48,3079.48,3079.48,3079.48,0.0,0.0
2022-10-17 13:47:00,3078.55,3078.55,3078.55,3078.55,0.0,0.0
2022-10-17 13:48:00,3078.54,3078.54,3078.54,3078.54,0.0,0.0
2022-10-17 13:49:00,3078.83,3078.83,3078.83,3078.83,0.0,0.0
2022-10-17 13:50:00,3079.58,3079.58,3079.58,3079.58,0.0,0.0
2022-10-17 13:51:00,3079.54,3079.54,3079.54,3079.54,0.0,0.0
2022-10-17 13:52:00,3080.65,3080.65,3080.65,3080.65,0.0,0.0
2022-10-17 13:53:00,3081.9,3081.9,3081.9,3081.9,0.0,0.0
2022-10-17 13:54:00,3081.74,3081.74,3081.74,3081.74,0.0,0.0
2022-10-17 13:55:00,3082.33,3082.33,3082.33,3082.33,0.0,0.0
2022-10-17 13:56:00,3082.04,3082.04,3082.04,3082.04,0.0,0.0
2022-10-17 13:57:00,3082.57,3082.57,3082.57,3082.57,0.0,0.0
2022-10-17 13:58:00,3082.61,3082.61,3082.61,3082.61,0.0,0.0
2022-10-17 13:59:00,3082.5,3082.5,3082.5,3082.5,0.0,0.0
2022-10-17 14:00:00,3082.91,3082.91,3082.91,3082.91,0.0,0.0
2022-10-17 14:01:00,3081.19,3081.19,3081.19,3081.19,0.0,0.0
2022-10-17 14:02:00,3081.8,3081.8,3081.8,3081.8,0.0,0.0
2022-10-17 14:03:00,3080.6,3080.6,3080.6,3080.6,0.0,0.0
2022-10-17 14:04:00,3078.73,3078.73,3078.73,3078.73,0.0,0.0
2022-10-17 14:05:00,3078.97,3078.97,3078.97,3078.97,0.0,0.0
2022-10-17 14:06:00,3078.0,3078.0,3078.0,3078.0,0.0,0.0
2022-10-17 14:07:00,3078.64,3078.64,3078.64,3078.64,0.0,0.0
2022-10-17 14:08:00,3078.96,3078.96,3078.96,3078.96,0.0,0.0
2022-10-17 14:09:00,3079.66,3079.66,3079.66,3079.66,0.0,0.0
2022-10-17 14:10:00,3079.17,3079.17,3079.17,3079.17,0.0,0.0
2022-10-17 14:11:00,3077.09,3077.09,3077.09,3077.09,0.0,0.0
2022-10-17 14:12:00,3077.47,3077.47,3077.47,3077.47,0.0,0.0
2022-10-17 14:13:00,3078.27,3078.27,3078.27,3078.27,0.0,0.0
2022-10-17 14:14:00,3078.55,3078.55,3078.55,3078.55,0.0,0.0
2022-10-17 14:15:00,3079.23,3079.23,3079.23,3079.23,0.0,0.0
2022-10-17 14:16:00,3079.64,3079.64,3079.64,3079.64,0.0,0.0
2022-10-17 14:17:00,3080.59,3080.59,3080.59,3080.59,0.0,0.0
2022-10-17 14:18:00,3081.73,3081.73,3081.73,3081.73,0.0,0.0
2022-10-17 14:19:00,3081.83,3081.83,3081.83,3081.83,0.0,0.0
2022-10-17 14:20:00,3082.36,3082.36,3082.36,3082.36,0.0,0.0
2022-10-17 14:21:00,3082.23,3082.23,3082.23,3082.23,0.0,0.0
2022-10-17 14:22:00,3082.69,3082.69,3082.69,3082.69,0.0,0.0
2022-10-17 14:23:00,3083.12,3083.12,3083.12,3083.12,0.0,0.0
2022-10-17 14:24:00,3084.0,3084.0,3084.0,3084.0,0.0,0.0
2022-10-17 14:25:00,3083.71,3083.71,3083.71,3083.71,0.0,0.0
2022-10-17 14:26:00,3084.11,3084.11,3084.11,3084.11,0.0,0.0
2022-10-17 14:27:00,3084.16,3084.16,3084.16,3084.16,0.0,0.0
2022-10-17 14:28:00,3083.29,3083.29,3083.29,3083.29,0.0,0.0
2022-10-17 14:29:00,3082.99,3082.99,3082.99,3082.99,0.0,0.0
2022-10-17 14:30:00,3082.39,3082.39,3082.39,3082.39,0.0,0.0
2022-10-17 14:31:00,3085.35,3085.35,3085.35,3085.35,0.0,0.0
2022-10-17 14:32:00,3086.39,3086.39,3086.39,3086.39,0.0,0.0
2022-10-17 14:33:00,3085.01,3085.01,3085.01,3085.01,0.0,0.0
2022-10-17 14:34:00,3084.24,3084.24,3084.24,3084.24,0.0,0.0
2022-10-17 14:35:00,3084.84,3084.84,3084.84,3084.84,0.0,0.0
2022-10-17 14:36:00,3084.27,3084.27,3084.27,3084.27,0.0,0.0
2022-10-17 14:37:00,3084.19,3084.19,3084.19,3084.19,0.0,0.0
2022-10-17 14:38:00,3084.63,3084.63,3084.63,3084.63,0.0,0.0
2022-10-17 14:39:00,3084.87,3084.87,3084.87,3084.87,0.0,0.0
2022-10-17 14:40:00,3084.5,3084.5,3084.5,3084.5,0.0,0.0
2022-10-17 14:41:00,3084.76,3084.76,3084.76,3084.76,0.0,0.0
2022-10-17 14:42:00,3086.03,3086.03,3086.03,3086.03,0.0,0.0
2022-10-17 14:43:00,3086.53,3086.53,3086.53,3086.53,0.0,0.0
2022-10-17 14:44:00,3085.88,3085.88,3085.88,3085.88,0.0,0.0
2022-10-17 14:45:00,3086.03,3086.03,3086.03,3086.03,0.0,0.0
2022-10-17 14:46:00,3086.42,3086.42,3086.42,3086.42,0.0,0.0
2022-10-17 14:47:00,3085.96,3085.96,3085.96,3085.96,0.0,0.0
2022-10-17 14:48:00,3086.35,3086.35,3086.35,3086.35,0.0,0.0
2022-10-17 14:49:00,3086.59,3086.59,3086.59,3086.59,0.0,0.0
2022-10-17 14:50:00,3086.51,3086.51,3086.51,3086.51,0.0,0.0
2022-10-17 14:51:00,3085.65,3085.65,3085.65,3085.65,0.0,0.0
2022-10-17 14:52:00,3084.83,3084.83,3084.83,3084.83,0.0,0.0
2022-10-17 14:53:00,3085.94,3085.94,3085.94,3085.94,0.0,0.0
2022-10-17 14:54:00,3084.8,3084.8,3084.8,3084.8,0.0,0.0
2022-10-17 14:55:00,3084.96,3084.96,3084.96,3084.96,0.0,0.0
2022-10-17 14:56:00,3084.75,3084.75,3084.75,3084.75,0.0,0.0
2022-10-17 14:57:00,3085.06,3085.06,3085.06,3085.06,0.0,0.0
2022-10-17 14:58:00,3085.59,3085.59,3085.59,3085.59,0.0,0.0
2022-10-17 14:59:00,3085.59,3085.59,3085.59,3085.59,0.0,0.0
2022-10-17 15:00:00,3084.94,3084.94,3084.94,3084.94,0.0,0.0
2022-10-18 09:30:00,3094.93,3094.93,3094.93,3094.93,0.0,0.0
2022-10-18 09:31:00,3094.87,3094.87,3094.87,3094.87,0.0,0.0
2022-10-18 09:32:00,3094.34,3094.34,3094.34,3094.34,0.0,0.0
2022-10-18 09:33:00,3092.64,3092.64,3092.64,3092.64,0.0,0.0
2022-10-18 09:34:00,3089.71,3089.71,3089.71,3089.71,0.0,0.0
2022-10-18 09:35:00,3090.81,3090.81,3090.81,3090.81,0.0,0.0
2022-10-18 09:36:00,3091.71,3091.71,3091.71,3091.71,0.0,0.0
2022-10-18 09:37:00,3088.27,3088.27,3088.27,3088.27,0.0,0.0
2022-10-18 09:38:00,3089.81,3089.81,3089.81,3089.81,0.0,0.0
2022-10-18 09:39:00,3086.32,3086.32,3086.32,3086.32,0.0,0.0
2022-10-18 09:40:00,3084.35,3084.35,3084.35,3084.35,0.0,0.0
2022-10-18 09:41:00,3083.65,3083.65,3083.65,3083.65,0.0,0.0
2022-10-18 09:42:00,3085.4,3085.4,3085.4,3085.4,0.0,0.0
2022-10-18 09:43:00,3088.11,3088.11,3088.11,3088.11,0.0,0.0
2022-10-18 09:44:00,3088.98,3088.98,3088.98,3088.98,0.0,0.0
2022-10-18 09:45:00,3089.03,3089.03,3089.03,3089.03,0.0,0.0
2022-10-18 09:46:00,3087.38,3087.38,3087.38,3087.38,0.0,0.0
2022-10-18 09:47:00,3089.23,3089.23,3089.23,3089.23,0.0,0.0
2022-10-18 09:48:00,3088.76,3088.76,3088.76,3088.76,0.0,0.0
2022-10-18 09:49:00,3089.45,3089.45,3089.45,3089.45,0.0,0.0
2022-10-18 09:50:00,3090.82,3090.82,3090.82,3090.82,0.0,0.0
2022-10-18 09:51:00,3090.8,3090.8,3090.8,3090.8,0.0,0.0
2022-10-18 09:52:00,3091.34,3091.34,3091.34,3091.34,0.0,0.0
2022-10-18 09:53:00,3089.19,3089.19,3089.19,3089.19,0.0,0.0
2022-10-18 09:54:00,3088.46,3088.46,3088.46,3088.46,0.0,0.0
2022-10-18 09:55:00,3086.91,3086.91,3086.91,3086.91,0.0,0.0
2022-10-18 09:56:00,3087.82,3087.82,3087.82,3087.82,0.0,0.0
2022-10-18 09:57:00,3086.52,3086.52,3086.52,3086.52,0.0,0.0
2022-10-18 09:58:00,3086.48,3086.48,3086.48,3086.48,0.0,0.0
2022-10-18 09:59:00,3087.72,3087.72,3087.72,3087.72,0.0,0.0
2022-10-18 10:00:00,3088.33,3088.33,3088.33,3088.33,0.0,0.0
2022-10-18 10:01:00,3089.48,3089.48,3089.48,3089.48,0.0,0.0
2022-10-18 10:02:00,3086.22,3086.22,3086.22,3086.22,0.0,0.0
2022-10-18 10:03:00,3087.15,3087.15,3087.15,3087.15,0.0,0.0
2022-10-18 10:04:00,3086.1,3086.1,3086.1,3086.1,0.0,0.0
2022-10-18 10:05:00,3084.03,3084.03,3084.03,3084.03,0.0,0.0
2022-10-18 10:06:00,3080.66,3080.66,3080.66,3080.66,0.0,0.0
2022-10-18 10:07:00,3080.22,3080.22,3080.22,3080.22,0.0,0.0
2022-10-18 10:08:00,3079.91,3079.91,3079.91,3079.91,0.0,0.0
2022-10-18 10:09:00,3079.16,3079.16,3079.16,3079.16,0.0,0.0
2022-10-18 10:10:00,3078.74,3078.74,3078.74,3078.74,0.0,0.0
2022-10-18 10:11:00,3076.7,3076.7,3076.7,3076.7,0.0,0.0
2022-10-18 10:12:00,3077.64,3077.64,3077.64,3077.64,0.0,0.0
2022-10-18 10:13:00,3079.68,3079.68,3079.68,3079.68,0.0,0.0
2022-10-18 10:14:00,3080.18,3080.18,3080.18,3080.18,0.0,0.0
2022-10-18 10:15:00,3079.53,3079.53,3079.53,3079.53,0.0,0.0
2022-10-18 10:16:00,3079.5,3079.5,3079.5,3079.5,0.0,0.0
2022-10-18 10:17:00,3078.42,3078.42,3078.42,3078.42,0.0,0.0
2022-10-18 10:18:00,3077.71,3077.71,3077.71,3077.71,0.0,0.0
2022-10-18 10:19:00,3079.19,3079.19,3079.19,3079.19,0.0,0.0
2022-10-18 10:20:00,3080.24,3080.24,3080.24,3080.24,0.0,0.0
2022-10-18 10:21:00,3080.91,3080.91,3080.91,3080.91,0.0,0.0
2022-10-18 10:22:00,3082.04,3082.04,3082.04,3082.04,0.0,0.0
2022-10-18 10:23:00,3082.6,3082.6,3082.6,3082.6,0.0,0.0
2022-10-18 10:24:00,3081.78,3081.78,3081.78,3081.78,0.0,0.0
2022-10-18 10:25:00,3080.4,3080.4,3080.4,3080.4,0.0,0.0
2022-10-18 10:26:00,3080.4,3080.4,3080.4,3080.4,0.0,0.0
2022-10-18 10:27:00,3083.06,3083.06,3083.06,3083.06,0.0,0.0
2022-10-18 10:28:00,3083.57,3083.57,3083.57,3083.57,0.0,0.0
2022-10-18 10:29:00,3082.89,3082.89,3082.89,3082.89,0.0,0.0
2022-10-18 10:30:00,3083.48,3083.48,3083.48,3083.48,0.0,0.0
2022-10-18 10:31:00,3083.21,3083.21,3083.21,3083.21,0.0,0.0
2022-10-18 10:32:00,3083.45,3083.45,3083.45,3083.45,0.0,0.0
2022-10-18 10:33:00,3083.0,3083.0,3083.0,3083.0,0.0,0.0
2022-10-18 10:34:00,3082.8,3082.8,3082.8,3082.8,0.0,0.0
2022-10-18 10:35:00,3081.47,3081.47,3081.47,3081.47,0.0,0.0
2022-10-18 10:36:00,3082.53,3082.53,3082.53,3082.53,0.0,0.0
2022-10-18 10:37:00,3080.39,3080.39,3080.39,3080.39,0.0,0.0
2022-10-18 10:38:00,3080.26,3080.26,3080.26,3080.26,0.0,0.0
2022-10-18 10:39:00,3080.67,3080.67,3080.67,3080.67,0.0,0.0
2022-10-18 10:40:00,3081.82,3081.82,3081.82,3081.82,0.0,0.0
2022-10-18 10:41:00,3081.71,3081.71,3081.71,3081.71,0.0,0.0
2022-10-18 10:42:00,3081.96,3081.96,3081.96,3081.96,0.0,0.0
2022-10-18 10:43:00,3080.22,3080.22,3080.22,3080.22,0.0,0.0
2022-10-18 10:44:00,3079.45,3079.45,3079.45,3079.45,0.0,0.0
2022-10-18 10:45:00,3078.26,3078.26,3078.26,3078.26,0.0,0.0
2022-10-18 10:46:00,3077.6,3077.6,3077.6,3077.6,0.0,0.0
2022-10-18 10:47:00,3079.04,3079.04,3079.04,3079.04,0.0,0.0
2022-10-18 10:48:00,3079.52,3079.52,3079.52,3079.52,0.0,0.0
2022-10-18 10:49:00,3079.31,3079.31,3079.31,3079.31,0.0,0.0
2022-10-18 10:50:00,3079.54,3079.54,3079.54,3079.54,0.0,0.0
2022-10-18 10:51:00,3078.84,3078.84,3078.84,3078.84,0.0,0.0
2022-10-18 10:52:00,3080.12,3080.12,3080.12,3080.12,0.0,0.0
2022-10-18 10:53:00,3080.83,3080.83,3080.83,3080.83,0.0,0.0
2022-10-18 10:54:00,3079.66,3079.66,3079.66,3079.66,0.0,0.0
2022-10-18 10:55:00,3080.38,3080.38,3080.38,3080.38,0.0,0.0
2022-10-18 10:56:00,3080.92,3080.92,3080.92,3080.92,0.0,0.0
2022-10-18 10:57:00,3080.8,3080.8,3080.8,3080.8,0.0,0.0
2022-10-18 10:58:00,3081.77,3081.77,3081.77,3081.77,0.0,0.0
2022-10-18 10:59:00,3082.33,3082.33,3082.33,3082.33,0.0,0.0
2022-10-18 11:00:00,3082.25,3082.25,3082.25,3082.25,0.0,0.0
2022-10-18 11:01:00,3082.1,3082.1,3082.1,3082.1,0.0,0.0
2022-10-18 11:02:00,3081.61,3081.61,3081.61,3081.61,0.0,0.0
2022-10-18 11:03:00,3079.63,3079.63,3079.63,3079.63,0.0,0.0
2022-10-18 11:04:00,3081.3,3081.3,3081.3,3081.3,0.0,0.0
2022-10-18 11:05:00,3082.46,3082.46,3082.46,3082.46,0.0,0.0
2022-10-18 11:06:00,3083.56,3083.56,3083.56,3083.56,0.0,0.0
2022-10-18 11:07:00,3083.53,3083.53,3083.53,3083.53,0.0,0.0
2022-10-18 11:08:00,3083.95,3083.95,3083.95,3083.95,0.0,0.0
